name,addr_street,addr_housenumber,addr_postcode,addr_city,addr_country,latitude,longitude,website_url,website_effective_url,website_http_status,website_is_valid,website_discovery_method,menu_url,menu_http_status,menu_is_valid,menu_discovery_method
Very Italian Pizza,Kettingstraat,13,2511AM,'s-Gravenhage,,52.0778701,4.3104325,,,,false,,,,false,
Silli,Zeestraat,56C,2518AB,'s-Gravenhage,,52.0847401,4.3030061,,,,false,,,,false,
Shang Hai,,,,,,52.0202982,4.2976779,,,,false,,,,false,
Ariba,Amsterdamse Veerkade,45A,2512AH,'s-Gravenhage,,52.0755124,4.3172177,,,,false,,,,false,
Waterproef B.V.,Dr. Lelykade,25-27,2583CL,'s-Gravenhage,NL,52.0950294,4.2656231,,,,false,,,,false,
La Lanterna,Keizerstraat,30,2584BJ,'s-Gravenhage,NL,52.1061971,4.2737365,https://www.lalanterna.nl/,https://www.lalanterna.nl/,200,true,osm,https://www.lalanterna.nl/menuvestigingen,200,true,nav
Share,Noordeinde,139A,2514GG,'s-Gravenhage,,52.0833656,4.3047454,,,,false,,,,false,
Thai Basil,Keizerstraat,89,2584BC,'s-Gravenhage,NL,52.1055608,4.2742818,,,,false,,,,false,
Los Argentinos,Kettingstraat,14,2511AN,'s-Gravenhage,,52.0780769,4.3100739,,,,false,,,,false,
Kenyan Delicacies,,,,,,52.0815255,4.3258175,https://www.kenyandelicacies.com/,https://www.kenyandelicacies.com/,200,true,osm,https://www.kenyandelicacies.com/,200,true,header
Gauchos,Oude Molstraat,46,2513BB,'s-Gravenhage,,52.0797428,4.3065226,,,,false,,,,false,
FL’Orange,,,,,,52.0920988,4.3580374,,,,false,,,,false,
Dap & Co,Schokkerweg,39,2583BH,'s-Gravenhage,NL,52.0999283,4.2719888,,,,false,,,,false,
Today,Aert van der Goesstraat,42,2582AL,'s-Gravenhage,,52.0879990,4.2774738,,,,false,,,,false,
Restaurant Zebedeus,Rond de Grote Kerk,8,2513AM,'s-Gravenhage,,52.0772325,4.3073529,https://zebedeus.nl/,https://zebedeus.nl/,200,true,osm,https://zebedeus.nl/wp-content/uploads/2025/06/lunchkaartjuni25.pdf,200,true,link_text
De Tapperij,Atjehstraat,66,2585VL,'s-Gravenhage,,52.0933422,4.3056233,,,,false,,,,false,
De Salon van Fagel,Noordeinde,140C,2514GP,'s-Gravenhage,NL,52.0824164,4.3055261,,,,false,,,,false,
Kicking Horse,,,,,,52.0910226,4.2739513,,,,false,,,,false,
Callao,Dr. Lelykade,29,2583CL,'s-Gravenhage,NL,52.0949235,4.2654750,https://www.callao.nl/,https://www.callao.nl/,200,true,osm,https://www.callao.nl/menu/,200,true,header
Ming Dynasty,Spui,170,2511BW,'s-Gravenhage,,52.0765756,4.3175066,,,,false,,,,false,
Zirve Restaurant,Jan van Riebeekstraat,571,2595TZ,'s-Gravenhage,,52.0798560,4.3272016,https://www.zirve-restaurant.nl/,https://www.zirve-restaurant.nl/,200,true,osm,https://www.zirve-restaurant.nl/menu/,200,true,header
Eetcafé Hagedis,Waldeck Pyrmontkade,116,2518JR,'s-Gravenhage,,52.0784108,4.2928326,https://www.restauranthagedis.nl/,https://www.restauranthagedis.nl/,200,true,osm,https://www.restauranthagedis.nl/menu/,200,true,nav
Long Ting,,,,,,52.0748292,4.3142697,,,,false,,,,false,
Sapori D'Italia,,,,,,52.0885581,4.3072414,,,,false,,,,false,
Momiji Sushi,Rabbijn Maarsenplein,1,2512HJ,'s-Gravenhage,,52.0761389,4.3144681,https://momiji-sushi.nl/nl,https://momiji-sushi.nl/nl,200,true,osm,https://momiji-sushi.nl/nl/menu,200,true,nav
Song Phi Nong,,,,,,52.0740235,4.3157097,,,,false,,,,false,
Naga Thai,,,,,,52.0897577,4.2749590,,,,false,,,,false,
Balkan Grill,,,,,,52.0783679,4.3152665,,,,false,,,,false,
Giorgio,,,,,,52.0667206,4.2450194,,,,false,,,,false,
Leopold,,,,,,52.0799652,4.3165294,https://www.caferestaurantleopold.nl/,https://www.caferestaurantleopold.nl/,200,true,osm,,,false,
Kimchi House,,,,,,52.0791222,4.3044736,,,,false,,,,false,
Roti Center Ypenburg,Steentijdsingel,55,2496SG,'s-Gravenhage,,52.0417842,4.3693100,,,,false,,,,false,
India Palace,,,,,,52.1125765,4.2809595,,,,false,,,,false,
Bit Grill and Cafe,,,,,,52.0789787,4.3099113,https://www.bitgrill.nl/,https://www.bitgrill.nl/,200,true,osm,https://www.bitgrill.nl/menu,200,true,header
Umami,Buitenhof,46,2513AH,'s-Gravenhage,,52.0789113,4.3096186,https://umami-restaurant.com/,https://umami-restaurant.com/,200,true,osm,https://umami-restaurant.com/menu/,200,true,header
Leuk,Kettingstraat,29,2511AM,'s-Gravenhage,,52.0780632,4.3103667,https://leuketenendrinken.nl/,https://leuketenendrinken.nl/,200,true,osm,https://leuketenendrinken.nl/lunch/,200,true,nav
Chefsbar Seinpost,Zeekant,60,2586AD,'s-Gravenhage,,52.1092059,4.2756098,https://www.chefsbarseinpost.nl/,https://www.chefsbarseinpost.nl/,200,true,osm,https://www.chefsbarseinpost.nl/menu,200,true,header
Simonis aan de haven,Visafslagweg,20,2583DM,'s-Gravenhage,NL,52.1007503,4.2641344,https://www.simonisvis.nl/vestigingen/aan-de-haven,https://www.simonisvis.nl/vestigingen/aan-de-haven,200,true,osm,https://www.simonisvis.nl/vestigingen/aan-de-haven/menukaart,200,true,link_text
Restaurant Elea,Noordeinde,142-144,2514GP,'s-Gravenhage,NL,52.0825076,4.3054260,https://restaurantelea.nl/,https://restaurantelea.nl/,200,true,osm,https://restaurantelea.nl/menukaart/,200,true,header
il Senso,Nobelstraat,13,2513BC,'s-Gravenhage,,52.0783347,4.3058947,https://www.il-senso.nl/,https://www.il-senso.nl/,200,true,osm,https://www.il-senso.nl/nl/menu,200,true,link_text
Khaosaan Road,Nobelstraat,19,2513BC,'s-Gravenhage,,52.0782967,4.3057041,,,,false,,,,false,
Follia,Frederikstraat,62,,'s-Gravenhage,,52.0881204,4.3099014,https://follia.nl/,https://follia.nl/,200,true,osm,https://www.pocketmenu.nl/,200,true,link_text
Eethuis Lage Veld,Parijsplein,12,2548VL,'s-Gravenhage,,52.0194672,4.2972684,https://www.eethuislageveld.nl/,https://www.eethuislageveld.nl/,200,true,osm,https://www.eethuislageveld.nl/menu,200,true,nav
Dozo,Prinsestraat,13,2513CA,'s-Gravenhage,,52.0785650,4.3064616,https://restaurantdozo.nl/,https://restaurantdozo.nl/,200,true,osm,https://restaurantdozo.nl/menu/,200,true,link_text
Yara Grieks Eten & Grillroom,Steenwijklaan,62,2541RM,'s-Gravenhage,,52.0442827,4.2828323,https://www.thuisbezorgd.nl/,https://www.thuisbezorgd.nl/,200,true,osm,,,false,
Vincenzo's,Prinsestraat,12,2513CD,'s-Gravenhage,,52.0784549,4.3062881,https://vincenzos.nl/location/pizzeria-centrum,https://vincenzos.nl/location/pizzeria-centrum,200,true,osm,https://vincenzos.nl/menu,200,true,slug
Anaya Foods,Duinstraat,1,2584AV,'s-Gravenhage,,52.1021696,4.2780879,https://anayafoods.nl/home/,https://anayafoods.nl/home/,200,true,osm,https://anayafoods.nl/home/,200,true,header
Sun Wah,Badhuisstraat,35,2584HD,'s-Gravenhage,NL,52.1054464,4.2791619,,,,false,,,,false,
Weduwe van der Toorn,Treilerdwarsweg,2,2583DA,'s-Gravenhage,NL,52.1013898,4.2693523,,,,false,,,,false,
Restaurant Lemongrass,Doctor Lelykade,24,2583CM,'s-Gravenhage,NL,52.1003256,4.2710175,https://www.lemongrass.nl/,https://www.lemongrass.nl/,200,true,osm,https://www.lemongrass.nl/menu/,200,true,nav
Thais Oriëntal Phuket,Schokkerweg,35,2583BH,'s-Gravenhage,NL,52.1004223,4.2709973,http://www.restaurant-phuket.nl/,http://www.restaurant-phuket.nl/,200,true,osm,http://www.restaurant-phuket.nl/menu,200,true,slug
La Tavola,Doctor Lelykade,24A,2583CM,'s-Gravenhage,NL,52.1004033,4.2708292,https://latavola.nl/,https://latavola.nl/,200,true,osm,https://latavola.nl/menu/,200,true,nav
Puerto Segundo,Schokkerweg,37,2583BH,'s-Gravenhage,NL,52.1001630,4.2714836,,,,false,,,,false,
De Dagvisser,Dr. Lelykade,26,2583CM,'s-Gravenhage,NL,52.1000949,4.2713463,https://www.dedagvisser.nl/,https://www.dedagvisser.nl/,200,true,osm,https://www.dedagvisser.nl/menu,200,true,header
Brouwcafe de Hofnar,Dr. Lelykade,28,2583CM,'s-Gravenhage,NL,52.0999151,4.2717439,,,,false,,,,false,
Pizzeria Ristorante La Stella Marina,Dr. Lelykade,23,2583CL,'s-Gravenhage,NL,52.0950890,4.2657048,,,,false,,,,false,
SuzieQ,Dr. Lelykade,33-37,2583CL,'s-Gravenhage,NL,52.0947376,4.2652162,,,,false,,,,false,
Crazy Pianos,Strandweg,21-29,2586JK,'s-Gravenhage,NL,52.1135072,4.2811684,,,,false,,,,false,
Simonis Aan De Boulevard,Strandweg,77-79,2586JL,'s-Gravenhage,NL,52.1151255,4.2836990,,,,false,,,,false,
Big Bell,Strandweg,41,2586JL,'s-Gravenhage,NL,52.1142620,4.2821088,,,,false,,,,false,
Dok 28,Dr. Lelykade,28b,2583CM,'s-Gravenhage,NL,52.0997838,4.2719961,https://dok28.nl/,https://dok28.nl/,200,true,osm,https://dok28.nl/app/uploads/2025/01/DOK28-Menubak-894x644-1124.pdf,200,true,link_text
1900 aan Zee,Keizerstraat,49,2584BB,'s-Gravenhage,NL,52.1063884,4.2732232,,,,false,,,,false,
Columbus,Strandweg,47,2586JL,'s-Gravenhage,NL,52.1143479,4.2824928,,,,false,,,,false,
Danielz,Strandweg,43,2586JL,'s-Gravenhage,NL,52.1142818,4.2823811,,,,false,,,,false,
Greekz,Dr. Lelykade,21,2583CL,'s-Gravenhage,NL,52.0951202,4.2658585,http://greekz.nl/,http://greekz.nl/,200,true,osm,http://greekz.nl/menukaart/,200,true,link_text
Haringhuisje,Vissershavenweg,66,2583DL,'s-Gravenhage,NL,52.1023382,4.2674922,https://www.hetharinghuisje.nl/,https://www.hetharinghuisje.nl/,200,true,osm,https://www.hetharinghuisje.nl/menu/,200,true,header
't Boothuys,Strandweg,11F,2586JK,'s-Gravenhage,NL,52.1119561,4.2788206,https://tboothuys.nl/,https://tboothuys.nl/,200,true,osm,https://tboothuys.nl/menu,200,true,slug
Reina,Vissershavenweg,55A,2583DL,'s-Gravenhage,NL,52.1014681,4.2691547,,,,false,,,,false,
Taste Fresh,,,,,,52.0791197,4.2695585,,,,false,,,,false,
Steam,Strandweg,55,2586JL,'s-Gravenhage,NL,52.1145276,4.2825087,https://www.steamscheveningen.nl/,https://www.steamscheveningen.nl/,200,true,osm,https://www.steamscheveningen.nl/menukaart/,200,true,nav
Café Constant,Neptunusstraat,2,2586GS,'s-Gravenhage,NL,52.1069264,4.2809555,https://www.cafeconstant.nl/,https://www.cafeconstant.nl/,200,true,osm,https://www.cafeconstant.nl/,200,true,header
Mero,Vissershavenweg,61e,2583DL,'s-Gravenhage,NL,52.1019827,4.2682202,https://www.merovis.nl/,https://www.merovis.nl/,200,true,osm,https://www.merovis.nl/menu,200,true,slug
Casa Capello,,,,,,52.0917340,4.3021511,,,,false,,,,false,
Het Gouden Kalf,Dr. Lelykade,1d,2583CL,'s-Gravenhage,,52.0982395,4.2703139,https://www.hetgoudenkalf.nl/,https://www.hetgoudenkalf.nl/,200,true,osm,https://www.hetgoudenkalf.nl/menu/,200,true,header
Rotana,,,,,,52.0715118,4.3204794,,,,false,,,,false,
Hang Zhou,,,,,,52.0515649,4.3054816,https://www.hang-zhou.nl/,https://www.hang-zhou.nl/,200,true,osm,https://www.hang-zhou.nl/,200,true,link_text
Enfes Lounge,Soestdijksekade,593,2574BH,'s-Gravenhage,,52.0614136,4.2772804,,,,false,,,,false,
Indian Bay Dreams,Doctor Lelykade,222B,2583CP,'s-Gravenhage,NL,52.0947873,4.2658483,https://www.indianbaydreams.nl/,https://www.indianbaydreams.nl/,200,true,osm,https://www.indianbaydreams.nl/menukaart/,200,true,nav
Anfa Restaurant,Stationsweg,81,2515BK,'s-Gravenhage,,52.0726682,4.3193005,https://anfarestaurant.nl/,https://anfarestaurant.nl/,200,true,osm,https://anfarestaurant.nl/menu/,200,true,header
Elaichi,Aert van der Goesstraat,43,2582AJ,'s-Gravenhage,,52.0878198,4.2772193,,,,false,,,,false,
Bar Bowie,Regentesselaan,24A,2562CS,'s-Gravenhage,,52.0794304,4.2827734,https://www.barbowie.nl/,https://www.barbowie.nl/,200,true,osm,https://cdn.prod.website-files.com/6578593f62c41e75c84a1e5c/68766b771f0d11325323decf_BW%3AWijnkaart%202025%3A07%3A15.pdf,200,true,link_text
Toko Cendana,Laan van Meerdervoort,164A,,'s-Gravenhage,,52.0818978,4.2885271,,,,false,,,,false,
Little Miss Sangria,Reinkenstraat,61,2517CR,'s-Gravenhage,,52.0816496,4.2835125,https://www.littlemisssangria.nl/,https://www.littlemisssangria.nl/,200,true,osm,https://static1.squarespace.com/static/67b8f0cae31ff61a47ff344e/t/684bffa361ff3820a59b4d1e/1749811107912/ENG-Lunch.pdf,200,true,link_text
Eetcafé Augustus,Reinkenstraat,75,2517CS,'s-Gravenhage,,52.0819860,4.2832379,https://www.eetcafe-augustus.nl/,https://www.eetcafe-augustus.nl/,200,true,osm,https://www.eetcafe-augustus.nl/menu/,200,true,nav
Restaurant Ruby,,,,,,52.0654171,4.2538904,,,,false,,,,false,
Proeflokaal Bregje,Laan van Meerdervoort,209,,'s-Gravenhage,,52.0809933,4.2835134,https://bregje.nl/uit-eten/den-haag/,https://bregje.nl/uit-eten/den-haag/,200,true,osm,https://bregje.nl/locaties/menukaart/,200,true,header
Le Borsalino,Laan van Meerdervoort,196A,,'s-Gravenhage,,52.0809721,4.2864428,https://borsalino.nl/,https://borsalino.nl/,200,true,osm,,,false,
Oscars,Gevers Deynootweg,205,2586HZ,'s-Gravenhage,,52.1176012,4.2882878,https://oscars.nl/,https://oscars.nl/,200,true,osm,https://oscars.nl/eten_drinken/,200,true,sitemap
Palermo,,,,,,52.0483388,4.2360909,,,,false,,,,false,
La Dolce Vita,,,,,,52.0753578,4.2804437,,,,false,,,,false,
Sarican,,,,,,52.0728344,4.2927235,,,,false,,,,false,
Buen Provecho,Weteringkade,1,2515AK,'s-Gravenhage,NL,52.0727018,4.3246476,,,,false,,,,false,
De Vegetarische Toko,Prins Hendrikstraat,150A,2518HX,'s-Gravenhage,NL,52.0806479,4.2906371,https://www.devegetarischetoko.nl/,https://www.devegetarischetoko.nl/,200,true,osm,https://devegetarischetoko.foodticket.nl/foodticket/cgi/bestel.cgi,200,true,header
Veggies on Fire,Beeklaan,385,2562AZ,'s-Gravenhage,,52.0784785,4.2776822,https://www.veggiesonfire.nl/,https://www.veggiesonfire.nl/,200,true,osm,https://www.veggiesonfire.nl/menukaart,200,true,link_text
Kaai 13,Dunne Bierkade,13,2512BC,'s-Gravenhage,,52.0735984,4.3157913,https://www.kaai-13.nl/,https://www.kaai-13.nl/,200,true,osm,https://www.kaai-13.nl/,200,true,header
De Chinese Muur,Jan Thijssenweg,16,2495AH,'s-Gravenhage,,52.0563779,4.3483532,https://chinesemuurdenhaag.nl/,https://chinesemuurdenhaag.nl/,200,true,osm,,,false,
Sonya,Keizerstraat,122,2584BL,'s-Gravenhage,,52.1051306,4.2750332,,,,false,,,,false,
Sui Sha Ya,Zwolsestraat,1,2587TX,'s-Gravenhage,,52.1141774,4.2848373,https://suishaya.nl/,https://suishaya.nl/,200,true,osm,https://suishaya.nl/menu/,200,true,header
La Galleria Kurhausplein,Gevers Deynootplein,105,2586CP,'s-Gravenhage,,52.1130294,4.2826072,https://www.lagalleria.nl/,https://www.lagalleria.nl/,200,true,osm,https://www.lagalleria.nl/la-galleria-boulevard-scheveningen/groepen-boulevard/groepslunch/,200,true,sitemap
Argentijns Grill Restaurant Santos,Gevers Deynootplein,120,2586CP,'s-Gravenhage,,52.1128035,4.2829112,https://www.santos.nl/,https://www.santos.nl/,200,true,osm,https://www.santos.nl/menu/,200,true,header
Café de Bayonne,Keizerstraat,126,2584BM,'s-Gravenhage,,52.1050329,4.2751514,,,,false,,,,false,
Coast Fish,Stevinstraat,126a,2587ER,'s-Gravenhage,,52.1104766,4.2899022,,,,false,,,,false,
Poetri Ajoe,Van Boetzelaerlaan,134,2581AX,'s-Gravenhage,,52.0914051,4.2706672,,,,false,,,,false,
Laartje,Antonie Duyckstraat,141,2582TH,'s-Gravenhage,,52.0923746,4.2749221,,,,false,,,,false,
Grand Café Restaurant Westewind,Strandweg,15,2586JK,'s-Gravenhage,NL,52.1130898,4.2806397,https://westewind.nl/,https://westewind.nl/,200,true,osm,https://westewind.nl/pages/menukaart,200,true,header
De Pier Pannenkoeken,Strandweg,154,2586JW,'s-Gravenhage,,52.1177228,4.2798491,,,,false,,,,false,
Rodizio Brazilian Grill,Gevers Deynootplein,125,2586CR,'s-Gravenhage,,52.1124904,4.2824430,https://www.rodizio.nl/,https://www.rodizio.nl/,200,true,osm,https://www.rodizio.nl/menu/,200,true,header
Isola Sardegna,Keizerstraat,18,2584BJ,'s-Gravenhage,,52.1063576,4.2735382,,,,false,,,,false,
Zilt,Strandweg,150,2586JW,'s-Gravenhage,,52.1170319,4.2794429,https://www.ziltopdepier.nl/,https://www.ziltopdepier.nl/,200,true,osm,,,false,
Bombay Palace,Gevers Deynootstraat,16,2586HT,'s-Gravenhage,,52.1137403,4.2865402,https://bombay-palace.nl/,https://bombay-palace.nl/,200,true,osm,https://bombay-palace.nl/menu/,200,true,header
't Pannekoekenhuisje Scheveningen,Strandweg,17,2586JK,'s-Gravenhage,NL,52.1131896,4.2807890,https://hetpannekoekenhuisje.nl/,https://hetpannekoekenhuisje.nl/,200,true,osm,,,false,
Don Suerte,Pletterijkade,49B,2515SH,'s-Gravenhage,,52.0736223,4.3235213,,,,false,,,,false,
Grand Café Restaurant Vitesse,Strandweg,19,2586JK,'s-Gravenhage,NL,52.1132862,4.2809335,https://www.vitesse-scheveningen.nl/,https://www.vitesse-scheveningen.nl/,200,true,osm,https://www.vitesse-scheveningen.nl/dinerkaart/,200,true,header
Gastrovino La Liguria,Kranenburgweg,201,2583ER,'s-Gravenhage,,52.0956232,4.2611261,https://www.gastrovinolaliguria.nl/scheveningen/nl/,https://www.gastrovinolaliguria.nl/scheveningen/nl/,200,true,osm,https://www.gastrovinolaliguria.nl/scheveningen/nl/,200,true,nav
O Sole Mio,Stevinstraat,204,2587EV,'s-Gravenhage,,52.1110994,4.2926111,https://osolemiodenhaag.nl/,https://osolemiodenhaag.nl/,200,true,osm,https://osolemiodenhaag.nl/menukaart/,200,true,header
Hudson Bar & Kitchen,Aert van der Goesstraat,21,2582AH,'s-Gravenhage,,52.0881048,4.2766946,,,,false,,,,false,
New World,Dr. Lelykade,220C,2583CP,'s-Gravenhage,,52.0948748,4.2659603,https://www.newworld-denhaag.nl/,https://www.newworld-denhaag.nl/,200,true,osm,https://www.newworld-denhaag.nl/menu,200,true,slug
Toko Manisan,Frederik Hendriklaan,250,2582BM,'s-Gravenhage,,52.0900213,4.2748034,,,,false,,,,false,
Grand Café Restaurant Binnen,Strandweg,29A,2586JK,'s-Gravenhage,NL,52.1136815,4.2814975,,,,false,,,,false,
De Kleine Staat,Statenlaan,38K,2582GN,'s-Gravenhage,,52.0924783,4.2762218,,,,false,,,,false,
Walong,Frederik Hendriklaan,286,2582BN,'s-Gravenhage,,52.0894221,4.2751328,https://www.restaurantwalong.nl/,https://www.restaurantwalong.nl/,200,true,osm,https://www.restaurantwalong.nl/lunch/,200,true,nav
De Javaan,Aert van der Goesstraat,45,2582AJ,'s-Gravenhage,,52.0877989,4.2772880,,,,false,,,,false,
Sgroppino Ristorante,Jacob Gillesstraat,21,2582XW,'s-Gravenhage,,52.0872210,4.2749004,https://sgroppino-ristorante.nl/,https://sgroppino-ristorante.nl/,200,true,osm,https://sgroppino-ristorante.nl/sgroppino-uno/,200,true,link_text
La Galleria,Strandweg,51,2586JL,'s-Gravenhage,,52.1144535,4.2823971,https://www.lagalleria.nl/la-galleria-boulevard-scheveningen/,https://www.lagalleria.nl/la-galleria-boulevard-scheveningen/,200,true,osm,https://www.lagalleria.nl/la-galleria-boulevard-scheveningen/menu-boulevard/,200,true,nav
Restaurant Cru,Badhuisstraat,230,2584HN,'s-Gravenhage,,52.1033161,4.2793209,https://restaurantcru.nl/cru/,https://restaurantcru.nl/cru/,200,true,osm,https://restaurantcru.nl/2020/08/10/macron/,200,true,link_text
Tasty,Frederik Hendriklaan,58,2582BD,'s-Gravenhage,,52.0947239,4.2776884,,,,false,,,,false,
"Restaurant ""De Dis""",Badhuisstraat,6,2584HK,'s-Gravenhage,,52.1059737,4.2794440,,,,false,,,,false,
Eetcafe De Maatschappij,Keizerstraat,67,2584BC,'s-Gravenhage,,52.1060935,4.2736550,https://demaatschappij.nl/,https://demaatschappij.nl/,200,true,osm,https://demaatschappij.nl/menu/,200,true,nav
Vincenzo's,Willem de Zwijgerlaan,46A,2582ER,'s-Gravenhage,,52.0906057,4.2738038,https://vincenzos.nl/,https://vincenzos.nl/,200,true,osm,https://vincenzos.nl/location/pizzeria-zeeheldenkwartier,200,true,link_text
Encore by Simonis,Dr. Lelykade,5,2583CL,'s-Gravenhage,,52.0955967,4.2664288,https://www.simonisvis.nl/vestigingen/encore-by-simonis,https://www.simonisvis.nl/vestigingen/encore-by-simonis,200,true,osm,,,false,
Wok & Chinese Mix,Keizerstraat,75,2584BC,'s-Gravenhage,,52.1058099,4.2739939,,,,false,,,,false,
Grillroom Miami beach,Zeekant,84,2586JA,'s-Gravenhage,,52.1147843,4.2848499,,,,false,,,,false,
La Bruschetta,Aert van der Goesstraat,9,2582AH,'s-Gravenhage,,52.0882331,4.2764465,,,,false,,,,false,
Kyoju,Plesmanlaan,178,2497CC,'s-Gravenhage,,52.0401687,4.3680829,,,,false,,,,false,
Corfu,Plesmanlaan,184,2497CC,'s-Gravenhage,,52.0402621,4.3682274,https://www.corfuypenburg.nl/,https://www.corfuypenburg.nl/,200,true,osm,https://www.corfuypenburg.nl/afhaalmenu/,200,true,header
Yami yami,Plesmanlaan,186,2497CC,'s-Gravenhage,,52.0403152,4.3683159,https://yami-yami.nl/,https://yami-yami.nl/,200,true,osm,https://yami-yami.nl/menu/,200,true,header
Toko Bali,Simon Carmiggelthof,21,2492JR,'s-Gravenhage,,52.0652447,4.4015342,,,,false,,,,false,
Soul Kitchen,Jaap Hoekdreef,60,2492JS,'s-Gravenhage,,52.0648143,4.4013783,,,,false,,,,false,
De Smulhoeve,Socrateslaan,73,2493ZV,'s-Gravenhage,,52.0617255,4.3986312,https://www.ipsedebruggen.nl/lunchcafe-de-smulhoeve,https://www.ipsedebruggen.nl/lunchcafe-de-smulhoeve,200,true,osm,https://www.ipsedebruggen.nl/cadeaukaart,200,true,header
Yami yami,Jaap Hoekdreef,20,2492JS,'s-Gravenhage,,52.0650843,4.4013234,https://yami-yami.nl/,https://yami-yami.nl/,200,true,osm,https://yami-yami.nl/menu/,200,true,header
Gusto di Italb,Brigantijnlaan,9,2496ZR,'s-Gravenhage,,52.0535062,4.3867940,https://www.gustodiitalb.nl/,https://www.gustodiitalb.nl/,200,true,osm,https://www.gustodiitalb.nl/menukaart/,200,true,header
Sallo's,Moezel,1A,2491CV,'s-Gravenhage,,52.0653016,4.3858051,https://sallos.nl/,https://sallos.nl/,200,true,osm,https://sallos.nl/,200,true,header
El Barrio tapas,Uilebomen,,,'s-Gravenhage,,52.0753522,4.3208710,,,,false,,,,false,
Basaal,Dunne Bierkade,3,2512BC,'s-Gravenhage,,52.0737408,4.3161906,https://www.restaurantbasaal.nl/,https://www.restaurantbasaal.nl/,200,true,osm,https://www.restaurantbasaal.nl/menu/voor-hoofd-gerechten,200,true,header
Trattoria Ferron,Oostduinlaan,127,2596JK,'s-Gravenhage,,52.0977021,4.3112389,,,,false,,,,false,
Lunchroom Royal Corner,Van Hogenhoucklaan,146,2596TJ,'s-Gravenhage,,52.1012973,4.3144684,https://www.royalcorner.nl/,https://www.royalcorner.nl/,200,true,osm,https://www.royalcorner.nl/menukaart.pdf,200,true,nav
Brasserie Le Quartier,Van Hoytemastraat,43,2596EN,'s-Gravenhage,,52.0923878,4.3253168,,,,false,,,,false,
Runners,Van Hogenhoucklaan,168,2596TJ,'s-Gravenhage,,52.1015409,4.3142115,https://restaurantrunners.nl/,https://restaurantrunners.nl/,200,true,osm,,,false,
Cucina Di Casa,Paul Gabriëlstraat,60,2596VG,'s-Gravenhage,,52.0932800,4.3238544,https://cucinadicasa.nl/,https://cucinadicasa.nl/,200,true,osm,https://cucinadicasa.nl/menu.html,200,true,link_text
La Luna,Weissenbruchstraat,79,2596GC,'s-Gravenhage,,52.0900520,4.3203108,https://www.ristorantelaluna.nl/,https://www.ristorantelaluna.nl/,200,true,osm,https://www.ristorantelaluna.nl/pizza-en-pasta-menu,200,true,header
Eten bij Werelds,Bierkade,16A,2512AB,'s-Gravenhage,,52.0748422,4.3187715,https://etenbijwerelds.nl/,https://etenbijwerelds.nl/,200,true,osm,https://etenbijwerelds.nl/borrelplank-met-logo-smaakvol-stijlvol-en-sterk-voor-je-merk/,200,true,header
Donato Delicatessen,Van Hoytemastraat,22A,2596ER,'s-Gravenhage,,52.0918499,4.3251510,https://donatodelicatessen.nl/,https://donatodelicatessen.nl/,200,true,osm,,,false,
Donato Ristorante Pizzeria,Bezuidenhoutseweg,116,2594AZ,'s-Gravenhage,,52.0868941,4.3330638,https://donatoristorante.nl/,https://donatoristorante.nl/,200,true,osm,,,false,
Tabasco,Theresiastraat,12,2593AN,'s-Gravenhage,,52.0835400,4.3307191,https://tabascohapjesbar.nl/,https://tabascohapjesbar.nl/,200,true,osm,https://tabascohapjesbar.nl/wp-content/uploads/2025/07/Tabasco-Kaart-A5-16P-0725-DEF.pdf,200,true,link_text
Baardman,Theresiastraat,18A,2593AN,'s-Gravenhage,,52.0838417,4.3312996,,,,false,,,,false,
De Coterie,Theresiastraat,37,2593AA,'s-Gravenhage,,52.0831622,4.3305795,https://www.decoterie.nl/,https://www.decoterie.nl/,200,true,osm,https://www.decoterie.nl/docs/menu-juni-2025-nl.pdf,200,true,nav
Bij Mauce,Theresiastraat,14,2593AN,'s-Gravenhage,,52.0837088,4.3309764,https://bijmauce.nl/,https://bijmauce.nl/,200,true,osm,https://bijmauce.nl/wp-content/uploads/2024/07/24005_240717-Drankkaart.pdf,200,true,link_text
Het Pleidooi,Adelheidstraat,87A,2595EC,'s-Gravenhage,,52.0829938,4.3314378,https://hetpleidooi.nl/,https://hetpleidooi.nl/,200,true,osm,https://hetpleidooi.nl/,200,true,header
La Vina,Theresiastraat,39,2593AA,'s-Gravenhage,,52.0832071,4.3306806,https://lavina.nl/,https://lavina.nl/,200,true,osm,https://lavina.nl/menu/,200,true,header
JR's Cuisine,3e Louise de Colignystraat,155;161,2595SP,'s-Gravenhage,,52.0813619,4.3421998,https://jrcuisine.nl/,https://jrcuisine.nl/,200,true,osm,https://jrcuisine.nl/index.php/menu/,200,true,header
Bon Vivant,Laan van Nieuw-Oost-Indië,9A,2593BH,'s-Gravenhage,,52.0873152,4.3355064,https://www.restaurantbonvivant.nl/,https://www.restaurantbonvivant.nl/,200,true,osm,https://www.restaurantbonvivant.nl/wp-content/uploads/2024/10/Menukaart_2_-2024.pdf,200,true,nav
BLT,Theresiastraat,15,2593AA,'s-Gravenhage,,52.0830837,4.3304387,https://blt-food.nl/,https://blt-food.nl/,200,true,osm,https://blt-food.nl/menukaart/,200,true,slug
